loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies
24000, 60 months,7.84,484.8,A,A4,< 1 year,MORTGAGE,148000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,14.25,Jul-2004,9,0,29153,33.4,31,w,Individual,6,0
34000, 60 months,11.55,748.61,B,B4,10+ years,MORTGAGE,117194.0,Verified,Nov-2018,Fully Paid,debt_consolidation,3.9,Apr-2005,4,0,1267,11.2,6,w,Individual,2,0
3000, 36 months,7.84,93.79,A,A4,3 years,MORTGAGE,50000.0,Not Verified,Nov-2018,Fully Paid,other,25.08,Apr-1999,5,0,7850,78.5,10,w,Individual,0,0
40000, 60 months,10.08,851.46,B,B1,10+ years,MORTGAGE,128000.0,Source Verified,Nov-2018,Fully Paid,credit_card,29.58,Feb-1988,13,0,44206,68.1,26,w,Individual,2,0
10250, 36 months,23.4,398.92,E,E1,10+ years,MORTGAGE,130000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,16.11,Aug-2005,8,0,6611,20.9,17,w,Individual,1,0
30000, 36 months,19.92,1113.69,D,D3,10+ years,OWN,51000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,29.13,Jul-2001,9,1,5656,47.5,29,w,Individual,0,1
20000, 60 months,10.08,425.73,B,B1,10+ years,MORTGAGE,100000.0,Not Verified,Nov-2018,Fully Paid,medical,20.57,Aug-1993,10,0,9507,21.8,22,w,Joint App,6,0
6000, 36 months,12.73,201.39,B,B5,10+ years,RENT,184500.0,Verified,Nov-2018,Fully Paid,credit_card,15.13,Sep-2000,16,0,24988,85.9,23,w,Individual,2,0
40000, 36 months,7.21,1238.93,A,A3,5 years,MORTGAGE,96000.0,Source Verified,Nov-2018,Fully Paid,home_improvement,2.23,Dec-1993,12,0,1831,12.0,23,w,Individual,4,0
7000, 36 months,18.94,256.38,D,D2,10+ years,MORTGAGE,38000.0,Source Verified,Nov-2018,Fully Paid,home_improvement,19.43,Aug-2012,8,0,7690,60.6,30,w,Individual,4,0
25000, 36 months,6.11,761.8,A,A1,10+ years,MORTGAGE,160000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,26.33,Jun-2000,32,0,88111,26.8,52,f,Individual,4,0
15000, 36 months,11.55,495.0,B,B4,5 years,MORTGAGE,43000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,23.47,May-1997,10,1,6226,21.9,22,w,Individual,2,1
24000, 60 months,10.47,515.5,B,B2,10+ years,MORTGAGE,130000.0,Not Verified,Nov-2018,Fully Paid,credit_card,6.13,Oct-2003,12,0,6554,7.1,26,f,Joint App,8,0
20000, 60 months,19.92,528.99,D,D3,3 years,RENT,80000.0,Verified,Nov-2018,Fully Paid,debt_consolidation,19.01,Sep-2000,23,0,18643,24.0,32,f,Individual,0,0
1000, 36 months,25.34,39.94,E,E3,1 year,OWN,42000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,39.91,Dec-2005,14,0,8987,37.6,32,w,Individual,0,0
17950, 60 months,17.97,455.52,D,D1,10+ years,MORTGAGE,50000.0,Verified,Nov-2018,Fully Paid,debt_consolidation,66.1,Mar-2006,23,0,27620,39.1,48,w,Joint App,1,0
5000, 36 months,14.47,172.04,C,C2,8 years,RENT,55000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,24.85,Oct-2006,13,0,27729,60.8,19,w,Individual,0,0
22200, 36 months,8.46,700.39,A,A5,3 years,MORTGAGE,66600.0,Verified,Nov-2018,Fully Paid,debt_consolidation,17.59,Mar-2003,15,0,19437,42.1,24,w,Individual,3,0
8000, 36 months,10.08,258.44,B,B1,10+ years,MORTGAGE,126000.0,Not Verified,Nov-2018,Fully Paid,home_improvement,16.83,Mar-1985,22,0,47242,55.1,52,w,Individual,1,0
12000, 60 months,25.34,354.62,E,E3,4 years,MORTGAGE,116000.0,Verified,Nov-2018,Fully Paid,other,17.58,Apr-2006,13,1,15787,48.0,22,w,Joint App,2,1
10000, 36 months,8.46,315.5,A,A5,10+ years,MORTGAGE,41000.0,Verified,Nov-2018,Fully Paid,credit_card,55.68,Jun-2001,6,0,29666,94.8,9,w,Joint App,1,0
15000, 36 months,7.84,468.94,A,A4,10+ years,MORTGAGE,82000.0,Not Verified,Nov-2018,Fully Paid,credit_card,25.41,Apr-2001,17,0,15975,26.2,29,w,Individual,3,0
12000, 36 months,7.21,371.68,A,A3,9 years,MORTGAGE,120000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,7.26,Apr-2004,11,0,5440,19.9,20,w,Individual,1,0
30000, 36 months,17.97,1084.13,D,D1,8 years,MORTGAGE,480000.0,Source Verified,Nov-2018,Fully Paid,home_improvement,8.8,Dec-2008,13,0,47231,49.6,28,w,Individual,0,0
15000, 60 months,10.08,319.3,B,B1,4 years,MORTGAGE,234000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,4.55,Jun-2001,11,1,21706,27.1,37,w,Individual,6,1
7000, 36 months,16.91,249.26,C,C5,10+ years,RENT,52000.0,Verified,Nov-2018,Fully Paid,other,19.89,Jun-2010,4,0,12257,64.5,6,w,Joint App,0,0
35000, 60 months,11.55,770.63,B,B4,< 1 year,RENT,140000.0,Source Verified,Nov-2018,Fully Paid,home_improvement,19.84,Oct-1999,6,0,12186,43.1,27,w,Joint App,6,0
40000, 60 months,16.14,975.71,C,C4,2 years,MORTGAGE,85000.0,Verified,Nov-2018,Fully Paid,debt_consolidation,32.39,Sep-2001,12,0,18128,45.7,34,w,Joint App,5,0
5000, 36 months,24.37,197.14,E,E2,10+ years,OWN,45000.0,Source Verified,Nov-2018,Fully Paid,vacation,16.75,May-2001,6,0,8202,28.3,18,w,Individual,0,0
5500, 36 months,20.89,206.91,D,D4,3 years,RENT,40000.0,Verified,Nov-2018,Fully Paid,debt_consolidation,20.61,May-2008,6,0,754,16.8,8,w,Individual,0,0
3500, 36 months,7.21,108.41,A,A3,10+ years,MORTGAGE,40000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,14.04,Feb-2002,10,0,2928,6.6,23,w,Individual,2,0
27000, 36 months,11.06,884.72,B,B3,10+ years,MORTGAGE,64800.0,Not Verified,Nov-2018,Fully Paid,car,2.57,Oct-1998,11,0,5346,12.4,26,w,Individual,1,0
40000, 60 months,12.73,904.61,B,B5,9 years,MORTGAGE,93325.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,13.68,May-2004,11,0,20642,23.3,21,w,Individual,3,0
10000, 36 months,16.91,356.08,C,C5,2 years,RENT,29000.0,Source Verified,Nov-2018,Fully Paid,credit_card,27.94,Dec-2008,9,0,4826,26.1,19,w,Individual,0,0
20000, 36 months,8.46,630.99,A,A5,8 years,OWN,90000.0,Source Verified,Nov-2018,Fully Paid,major_purchase,28.97,Mar-1989,17,0,15463,37.9,19,w,Joint App,1,0
7500, 36 months,28.72,313.16,F,F1,6 years,RENT,62000.0,Verified,Nov-2018,Fully Paid,major_purchase,9.97,Nov-1996,3,0,3569,87.0,5,w,Individual,0,0
6000, 36 months,20.89,225.72,D,D4,2 years,RENT,59850.0,Not Verified,Nov-2018,Fully Paid,moving,10.67,Sep-1996,27,0,8349,38.7,40,w,Individual,0,0
10000, 36 months,8.46,315.5,A,A5,10+ years,OWN,67992.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,3.28,May-2006,9,0,6721,21.3,14,w,Individual,0,0
4900, 36 months,11.06,160.56,B,B3,10+ years,OWN,18000.0,Verified,Nov-2018,Fully Paid,vacation,16.53,Sep-1987,7,0,23702,56.9,21,w,Joint App,1,0
3000, 36 months,17.97,108.42,D,D1,1 year,MORTGAGE,90000.0,Not Verified,Nov-2018,Fully Paid,other,10.8,Dec-2000,11,0,5754,35.1,30,w,Individual,3,0
7000, 36 months,16.91,249.26,C,C5,10+ years,MORTGAGE,56000.0,Source Verified,Nov-2018,Fully Paid,home_improvement,12.75,Feb-1998,9,0,11262,70.4,24,w,Individual,1,0
10000, 36 months,22.35,383.72,D,D5,< 1 year,RENT,38000.0,Not Verified,Nov-2018,Fully Paid,moving,4.83,Jul-2013,7,0,5620,26.1,8,w,Individual,0,0
20000, 36 months,16.14,704.53,C,C4,7 years,MORTGAGE,145000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,13.53,May-2003,17,0,18878,37.2,20,w,Individual,0,0
10000, 36 months,12.73,335.65,B,B5,1 year,MORTGAGE,120000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,15.38,Dec-2004,8,0,6766,68.3,14,w,Individual,0,0
2000, 36 months,16.91,71.22,C,C5,10+ years,RENT,44000.0,Source Verified,Nov-2018,Fully Paid,other,18.22,Aug-2008,26,0,14686,46.0,39,w,Individual,0,0
9000, 36 months,11.06,294.91,B,B3,8 years,MORTGAGE,115000.0,Not Verified,Nov-2018,Fully Paid,credit_card,24.7,Jun-2008,20,1,9777,23.0,31,w,Individual,3,1
40000, 36 months,6.11,1218.88,A,A1,6 years,MORTGAGE,140000.0,Verified,Nov-2018,Fully Paid,debt_consolidation,11.25,Mar-2005,12,0,59846,46.0,26,w,Joint App,6,0
12000, 60 months,24.37,347.8,E,E2,10+ years,MORTGAGE,63000.0,Source Verified,Nov-2018,Fully Paid,medical,9.16,Oct-2001,24,0,9722,16.6,46,w,Individual,2,0
10000, 36 months,7.84,312.63,A,A4,6 years,RENT,95000.0,Not Verified,Nov-2018,Fully Paid,credit_card,7.28,Sep-2004,4,0,6942,21.4,24,w,Individual,2,0
13300, 60 months,10.08,283.11,B,B1,3 years,MORTGAGE,195000.0,Source Verified,Nov-2018,Fully Paid,home_improvement,6.34,Nov-2005,8,0,2195,8.2,21,w,Individual,3,0
21000, 60 months,13.56,483.86,C,C1,10+ years,MORTGAGE,113000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,21.04,Oct-1981,15,0,73738,40.3,35,w,Individual,4,0
11000, 36 months,13.56,373.61,C,C1,10+ years,MORTGAGE,100000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,7.16,Mar-2005,11,0,26813,44.1,18,w,Individual,4,0
21000, 60 months,16.91,520.89,C,C5,1 year,MORTGAGE,52000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,38.29,Jun-2002,3,0,1681,14.2,17,w,Individual,2,0
27900, 36 months,15.02,967.44,C,C3,10+ years,MORTGAGE,78980.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,22.55,Apr-2003,18,0,24296,40.5,33,w,Individual,2,0
4500, 36 months,15.02,156.04,C,C3,5 years,RENT,52000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,12.95,Aug-2011,7,0,10026,34.5,13,w,Individual,0,0
2000, 36 months,16.91,71.22,C,C5,10+ years,RENT,60000.0,Source Verified,Nov-2018,Fully Paid,other,1.45,Jul-2010,14,0,86,0.4,20,f,Individual,0,0
15000, 36 months,20.89,564.28,D,D4,3 years,MORTGAGE,85000.0,Not Verified,Nov-2018,Fully Paid,credit_card,20.67,Sep-1998,9,0,11021,32.7,36,w,Individual,1,0
22000, 36 months,6.11,670.38,A,A1,< 1 year,MORTGAGE,125000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,16.96,Sep-2008,13,0,30382,73.6,41,w,Individual,3,0
20000, 60 months,11.55,440.36,B,B4,10+ years,MORTGAGE,62000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,23.07,Mar-2001,13,0,7035,29.2,30,w,Individual,2,0
17000, 60 months,10.47,365.15,B,B2,1 year,RENT,131000.0,Not Verified,Nov-2018,Fully Paid,major_purchase,8.16,Nov-2011,16,0,1721,5.7,18,f,Individual,0,0
5000, 36 months,15.02,173.38,C,C3,2 years,OWN,100000.0,Not Verified,Nov-2018,Fully Paid,credit_card,10.49,Oct-2009,20,0,1252,7.9,22,w,Individual,1,0
12000, 36 months,18.94,439.51,D,D2,9 years,RENT,68000.0,Verified,Nov-2018,Fully Paid,debt_consolidation,16.5,Mar-2010,11,1,4189,25.9,17,f,Individual,0,1
7000, 36 months,16.91,249.26,C,C5,10+ years,MORTGAGE,64000.0,Source Verified,Nov-2018,Fully Paid,home_improvement,19.07,May-2004,5,0,257,17.1,16,w,Joint App,2,0
4000, 36 months,22.35,153.49,D,D5,10+ years,RENT,15000.0,Source Verified,Nov-2018,Fully Paid,medical,6.0,Apr-1972,5,0,3742,21.0,6,w,Individual,0,0
20000, 36 months,15.02,693.51,C,C3,10+ years,MORTGAGE,80000.0,Not Verified,Nov-2018,Fully Paid,home_improvement,28.44,Aug-2007,24,0,10460,18.9,39,w,Joint App,5,0
3000, 36 months,16.14,105.68,C,C4,< 1 year,MORTGAGE,70000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,9.45,Aug-2003,4,0,486,25.6,14,w,Individual,1,0
4325, 36 months,12.73,145.17,B,B5,10+ years,RENT,96000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,24.43,Nov-1993,10,0,44777,86.9,18,w,Individual,1,0
25000, 36 months,6.11,761.8,A,A1,10+ years,OWN,400000.0,Source Verified,Nov-2018,Fully Paid,credit_card,1.52,Oct-2002,6,0,985,8.2,63,w,Individual,3,0
20000, 36 months,15.02,693.51,C,C3,10+ years,RENT,75000.0,Source Verified,Nov-2018,Fully Paid,credit_card,32.85,Aug-1994,32,0,23363,31.4,55,w,Individual,0,0
20000, 36 months,8.46,630.99,A,A5,10+ years,MORTGAGE,67000.0,Verified,Nov-2018,Fully Paid,credit_card,29.82,Oct-2005,15,0,19569,58.1,27,w,Individual,3,0
20000, 36 months,10.47,649.77,B,B2,10+ years,OWN,20000.0,Source Verified,Nov-2018,Fully Paid,credit_card,62.36,Mar-1967,7,0,12296,39.3,15,w,Joint App,0,0
10000, 36 months,10.08,323.05,B,B1,10+ years,MORTGAGE,25000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,2.02,Apr-2000,2,0,3429,21.8,9,w,Joint App,4,0
9000, 36 months,18.94,329.64,D,D2,1 year,RENT,75000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,15.82,Apr-2014,5,0,14770,73.5,8,w,Individual,0,0
18000, 60 months,17.97,456.79,D,D1,10+ years,MORTGAGE,75000.0,Source Verified,Nov-2018,Fully Paid,medical,16.26,Oct-2002,10,0,6493,32.1,21,w,Joint App,2,0
10000, 60 months,20.89,269.92,D,D4,3 years,RENT,60000.0,Not Verified,Nov-2018,Fully Paid,other,0.0,Oct-2001,9,0,0,0.0,23,w,Individual,0,0
13000, 36 months,7.21,402.66,A,A3,< 1 year,MORTGAGE,35000.0,Not Verified,Nov-2018,Fully Paid,home_improvement,5.49,Mar-2005,13,0,5887,15.6,17,w,Individual,0,0
7200, 36 months,20.89,270.86,D,D4,10+ years,MORTGAGE,75000.0,Not Verified,Nov-2018,Fully Paid,other,18.35,May-2008,8,1,29206,73.4,34,w,Individual,4,1
10000, 36 months,11.06,327.68,B,B3,< 1 year,RENT,40040.0,Verified,Nov-2018,Fully Paid,moving,3.9,Sep-2007,2,0,6760,28.6,3,w,Individual,0,0
35000, 60 months,22.35,973.64,D,D5,10+ years,RENT,110000.0,Source Verified,Nov-2018,Fully Paid,credit_card,11.12,Dec-2005,28,0,41591,55.3,50,w,Individual,4,0
17000, 36 months,8.46,536.34,A,A5,10+ years,RENT,88900.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,14.45,Jul-1982,35,0,21293,11.9,55,w,Individual,0,0
6000, 36 months,23.4,233.52,E,E1,< 1 year,RENT,35000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,19.58,Nov-2013,8,0,9529,62.7,12,w,Individual,0,0
8500, 36 months,10.08,274.6,B,B1,2 years,RENT,35200.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,17.35,Jun-2010,17,1,2248,9.2,23,w,Individual,0,1
24000, 60 months,18.94,621.79,D,D2,4 years,MORTGAGE,69500.0,Verified,Nov-2018,Fully Paid,debt_consolidation,29.91,Aug-2006,16,0,7541,22.3,46,w,Individual,3,0
12000, 60 months,17.97,304.53,D,D1,10+ years,MORTGAGE,40000.0,Not Verified,Nov-2018,Fully Paid,home_improvement,23.73,Mar-1994,11,0,13802,32.1,19,w,Individual,3,0
6000, 36 months,12.73,201.39,B,B5,2 years,OWN,70000.0,Source Verified,Nov-2018,Fully Paid,major_purchase,34.92,Oct-1995,22,0,15901,20.6,39,w,Individual,2,0
10000, 36 months,15.02,346.76,C,C3,2 years,MORTGAGE,40000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,21.66,Jul-2006,12,1,5923,51.2,14,w,Joint App,0,1
8000, 36 months,6.11,243.78,A,A1,3 years,MORTGAGE,50000.0,Not Verified,Nov-2018,Fully Paid,credit_card,8.95,Nov-2005,8,1,15856,48.2,24,w,Individual,2,1
6000, 36 months,23.4,233.52,E,E1,10+ years,MORTGAGE,33960.0,Not Verified,Nov-2018,Fully Paid,home_improvement,39.93,Mar-1984,12,0,8492,34.1,23,w,Individual,1,0
16000, 36 months,14.47,550.51,C,C2,< 1 year,RENT,75000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,21.97,Mar-2007,10,0,13151,26.7,17,w,Individual,0,0
11000, 60 months,15.02,261.81,C,C3,10+ years,MORTGAGE,60000.0,Verified,Nov-2018,Fully Paid,debt_consolidation,14.94,Sep-1996,10,0,7582,25.2,35,f,Individual,3,0
26850, 60 months,14.47,631.32,C,C2,10+ years,MORTGAGE,100000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,16.96,Jan-2000,6,0,6663,88.8,13,w,Individual,1,0
2600, 36 months,10.08,84.0,B,B1,4 years,MORTGAGE,120000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,34.17,Oct-1988,8,1,886,6.3,38,w,Individual,0,1
8000, 36 months,10.08,258.44,B,B1,8 years,MORTGAGE,58000.0,Source Verified,Nov-2018,Fully Paid,credit_card,10.8,Sep-2007,9,0,4780,13.9,33,w,Individual,5,0
33600, 60 months,18.94,870.5,D,D2,5 years,RENT,89000.0,Source Verified,Oct-2018,Fully Paid,debt_consolidation,17.41,Jul-2011,10,0,11491,48.3,21,w,Individual,0,0
29600, 60 months,16.91,734.21,C,C5,10+ years,MORTGAGE,96382.0,Verified,Oct-2018,Fully Paid,debt_consolidation,27.05,Dec-2006,11,0,21151,88.1,22,w,Individual,2,0
12000, 60 months,13.56,276.49,C,C1,10+ years,OWN,50000.0,Not Verified,Nov-2018,Fully Paid,credit_card,23.25,Dec-1985,12,0,9279,25.8,35,w,Individual,1,0
2500, 36 months,13.56,84.92,C,C1,10+ years,RENT,18228.0,Verified,Oct-2018,Fully Paid,debt_consolidation,18.83,May-2009,13,0,2115,7.1,25,w,Individual,0,0
35000, 36 months,10.47,1137.1,B,B2,< 1 year,MORTGAGE,67000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,10.64,Mar-2015,10,0,5800,12.1,14,w,Individual,0,0
14350, 36 months,12.73,481.65,B,B5,< 1 year,RENT,120000.0,Source Verified,Nov-2018,Fully Paid,credit_card,28.49,Dec-1977,10,0,28674,84.3,13,f,Individual,3,0
4550, 36 months,13.56,154.54,C,C1,1 year,OWN,27500.0,Verified,Oct-2018,Fully Paid,other,25.62,Jul-2007,4,0,1667,7.6,9,w,Individual,0,0
3000, 36 months,10.08,96.92,B,B1,10+ years,RENT,28608.0,Not Verified,Oct-2018,Fully Paid,debt_consolidation,4.32,Sep-2014,4,0,1608,17.9,6,w,Individual,0,0
14000, 60 months,10.47,300.71,B,B2,10+ years,RENT,90000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,21.49,Dec-2003,7,0,11460,20.4,34,w,Individual,4,0
16000, 36 months,11.55,528.0,B,B4,7 years,MORTGAGE,120000.0,Source Verified,Nov-2018,Fully Paid,credit_card,26.12,May-2008,10,0,20318,42.9,19,w,Individual,0,0
4800, 36 months,20.89,180.57,D,D4,2 years,MORTGAGE,65000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,26.09,Jun-2007,10,0,4967,22.5,18,w,Individual,1,0
24000, 36 months,8.46,757.18,A,A5,8 years,MORTGAGE,175000.0,Not Verified,Oct-2018,Fully Paid,credit_card,6.3,Aug-2004,10,1,6325,13.5,26,w,Individual,3,1
3200, 36 months,16.14,112.73,C,C4,10+ years,RENT,40000.0,Not Verified,Oct-2018,Fully Paid,debt_consolidation,12.81,Aug-2008,5,0,272,5.8,28,w,Individual,0,0
10000, 36 months,6.11,304.72,A,A1,5 years,RENT,210000.0,Not Verified,Oct-2018,Fully Paid,major_purchase,3.57,Oct-2001,5,0,261,0.5,15,w,Individual,0,0
11000, 60 months,27.27,337.67,E,E5,1 year,RENT,50000.0,Not Verified,Oct-2018,Fully Paid,debt_consolidation,32.72,Sep-2002,25,0,9831,37.0,40,w,Individual,0,0
11000, 36 months,13.56,373.61,C,C1,4 years,RENT,75000.0,Not Verified,Oct-2018,Fully Paid,moving,7.92,May-1996,8,0,14639,55.0,19,w,Joint App,3,0
30000, 36 months,6.11,914.16,A,A1,8 years,MORTGAGE,200000.0,Source Verified,Nov-2018,Fully Paid,credit_card,11.53,Oct-2001,12,0,4770,7.7,32,w,Individual,5,0
20000, 60 months,6.11,387.68,A,A1,10+ years,RENT,74200.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,26.39,Oct-1982,21,0,27684,14.7,35,w,Individual,1,0
30000, 36 months,20.89,1128.56,D,D4,1 year,RENT,65000.0,Source Verified,Nov-2018,Fully Paid,home_improvement,20.14,Jul-2012,18,0,2995,27.0,22,f,Individual,0,0
9000, 36 months,10.47,292.4,B,B2,8 years,MORTGAGE,175000.0,Not Verified,Nov-2018,Fully Paid,credit_card,14.85,Jun-1987,10,0,4081,5.3,33,w,Individual,7,0
5000, 36 months,6.11,152.36,A,A1,2 years,OWN,75000.0,Not Verified,Oct-2018,Fully Paid,credit_card,7.49,Jul-1995,13,0,10775,22.2,26,w,Individual,0,0
15000, 36 months,11.06,491.51,B,B3,10+ years,MORTGAGE,85000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,6.16,Aug-2004,8,0,11044,63.1,11,w,Individual,3,0
30000, 60 months,17.97,761.32,D,D1,10+ years,MORTGAGE,70000.0,Verified,Oct-2018,Fully Paid,debt_consolidation,18.93,Jan-2005,8,0,1470,10.0,15,w,Individual,2,0
24000, 60 months,14.47,564.31,C,C2,10+ years,RENT,50000.0,Not Verified,Oct-2018,Fully Paid,debt_consolidation,27.89,Apr-2005,6,1,3759,20.9,11,w,Individual,0,1
18000, 60 months,10.47,386.63,B,B2,2 years,MORTGAGE,49493.0,Source Verified,Oct-2018,Fully Paid,debt_consolidation,14.86,Jun-2006,7,0,6781,18.9,26,w,Individual,4,0
16000, 36 months,17.97,578.2,D,D1,8 years,RENT,52000.0,Source Verified,Oct-2018,Fully Paid,other,30.6,Oct-2005,28,0,20242,48.8,41,w,Individual,0,0
15000, 60 months,25.34,443.27,E,E3,10+ years,MORTGAGE,37000.0,Source Verified,Nov-2018,Fully Paid,major_purchase,3.02,Mar-1999,6,0,3229,19.1,10,w,Individual,2,0
6000, 36 months,26.31,242.74,E,E4,10+ years,RENT,23890.0,Not Verified,Oct-2018,Fully Paid,debt_consolidation,12.96,Aug-2008,2,0,8320,99.0,12,w,Joint App,0,0
1000, 36 months,10.47,32.49,B,B2,10+ years,MORTGAGE,25200.0,Not Verified,Oct-2018,Fully Paid,credit_card,1.19,Nov-1995,2,0,489,48.9,5,w,Individual,2,0
7500, 36 months,16.91,267.06,C,C5,4 years,RENT,86000.0,Source Verified,Oct-2018,Charged Off,major_purchase,0.21,Aug-2003,1,0,212,6.1,7,w,Individual,2,0
15000, 60 months,19.92,396.75,D,D3,10+ years,RENT,60000.0,Verified,Oct-2018,Fully Paid,debt_consolidation,15.02,Jun-2008,5,1,16011,79.3,14,w,Individual,0,1
8100, 36 months,6.11,246.83,A,A1,4 years,MORTGAGE,85000.0,Source Verified,Oct-2018,Fully Paid,debt_consolidation,22.19,Jan-2009,26,0,8402,8.8,37,w,Individual,1,0
11500, 36 months,18.94,421.2,D,D2,5 years,OWN,78000.0,Source Verified,Oct-2018,Fully Paid,other,8.09,Sep-1999,10,0,11215,68.0,19,w,Individual,0,0
5000, 36 months,8.46,157.75,A,A5,10+ years,RENT,87000.0,Source Verified,Oct-2018,Fully Paid,debt_consolidation,13.83,Jul-2004,3,0,15975,80.7,16,w,Individual,1,0
35000, 60 months,16.91,868.15,C,C5,< 1 year,OWN,150000.0,Verified,Oct-2018,Fully Paid,credit_card,33.26,Sep-2000,14,0,180333,31.1,29,w,Individual,6,0
11000, 60 months,11.55,242.2,B,B4,10+ years,MORTGAGE,65000.0,Not Verified,Oct-2018,Fully Paid,credit_card,24.54,Dec-2005,10,0,8224,25.0,23,w,Individual,2,0
12000, 36 months,8.46,378.59,A,A5,< 1 year,MORTGAGE,120000.0,Not Verified,Oct-2018,Charged Off,debt_consolidation,15.22,Mar-2006,17,0,11979,10.8,24,w,Individual,1,0
14000, 36 months,22.35,537.21,D,D5,9 years,RENT,62000.0,Verified,Oct-2018,Fully Paid,medical,28.32,Oct-2006,22,0,28759,84.8,23,w,Individual,0,0
5000, 36 months,17.97,180.69,D,D1,2 years,MORTGAGE,52000.0,Source Verified,Oct-2018,Fully Paid,debt_consolidation,20.96,Aug-2006,12,0,12021,77.1,24,w,Individual,0,0
10000, 36 months,12.73,335.65,B,B5,7 years,MORTGAGE,55000.0,Source Verified,Oct-2018,Fully Paid,credit_card,28.23,Jun-2001,21,0,7243,18.0,43,w,Individual,2,0
24000, 36 months,13.56,815.15,C,C1,< 1 year,RENT,60000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,22.02,Apr-2006,13,0,13104,28.5,24,w,Individual,0,0
12000, 60 months,25.34,354.62,E,E3,10+ years,OWN,100000.0,Not Verified,Oct-2018,Fully Paid,debt_consolidation,18.46,Nov-1999,13,0,7777,32.4,59,w,Individual,5,0
40000, 60 months,13.56,921.64,C,C1,3 years,MORTGAGE,191000.0,Source Verified,Oct-2018,Fully Paid,credit_card,9.39,Jan-2004,15,0,53835,51.3,34,w,Individual,6,0
5000, 36 months,15.02,173.38,C,C3,10+ years,OWN,28000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,20.96,Jul-2001,7,1,5015,58.3,13,w,Individual,1,1
3000, 36 months,6.67,92.18,A,A2,4 years,OWN,61000.0,Not Verified,Oct-2018,Fully Paid,vacation,17.51,Mar-2001,12,0,2948,5.7,36,w,Individual,4,0
1200, 36 months,12.73,40.28,B,B5,1 year,RENT,54000.0,Source Verified,Oct-2018,Fully Paid,medical,9.91,Aug-2007,8,0,0,0.0,31,f,Individual,0,0
25000, 36 months,26.31,1011.4,E,E4,10+ years,OWN,130000.0,Source Verified,Oct-2018,Fully Paid,debt_consolidation,21.9,Jun-1997,17,0,31621,32.5,35,f,Individual,2,0
16000, 36 months,13.56,543.43,C,C1,< 1 year,RENT,15600.0,Not Verified,Oct-2018,Fully Paid,debt_consolidation,57.31,Oct-2006,20,0,8856,42.6,33,w,Joint App,0,0
7000, 36 months,18.94,256.38,D,D2,10+ years,MORTGAGE,62600.0,Source Verified,Oct-2018,Fully Paid,medical,9.02,May-1995,11,0,4162,27.9,24,w,Individual,3,0
6350, 36 months,16.14,223.69,C,C4,10+ years,RENT,46200.0,Not Verified,Oct-2018,Fully Paid,debt_consolidation,32.99,Jun-1993,17,0,24582,51.1,63,w,Individual,4,0
