emp_length,term,grade,sub_grade,verification_status,mort_acc,purpose,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,initial_list_status_w,application_type_Joint App,loan_amnt,int_rate,installment,annual_inc,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,pub_rec_bankruptcies,mort_acc_missing,emp_length_missing,credit_history_years,issue_years,loan_status
3.0,0.0,1.0,6.0,0.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,10000.0,9.17,318.79,50000.0,22.08,11.0,0.0,11085.0,69.3,18.0,0.0,0.0,0.0,11.668720054757015,3.7508555783709783,0.0
2.0,0.0,2.0,11.0,0.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,9000.0,12.99,303.21,39000.0,16.71,10.0,0.0,6013.0,53.2,11.0,0.0,0.0,0.0,10.247775496235455,2.74880219028063,1.0
2.0,0.0,2.0,12.0,2.0,0.0,0.19611358478331362,0.0,0.0,1.0,1.0,0.0,20000.0,13.67,680.36,75000.0,21.63,6.0,0.0,5819.0,55.0,14.0,0.0,0.0,0.0,12.83504449007529,2.913073237508556,0.0
8.0,0.0,2.0,14.0,0.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,10000.0,17.27,357.88,42000.0,15.83,14.0,0.0,9602.0,48.5,19.0,0.0,0.0,0.0,13.3305954825462,6.414784394250513,0.0
7.0,0.0,2.0,13.0,1.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,5000.0,13.99,170.87,108000.0,14.63,7.0,0.0,6959.0,67.6,18.0,0.0,0.0,0.0,28.082135523613964,3.3319644079397674,
10.0,0.0,3.0,16.0,0.0,2.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,12000.0,18.49,436.79,68000.0,12.48,8.0,0.0,11994.0,67.0,12.0,0.0,0.0,0.0,17.08145106091718,6.247775496235455,0.0
10.0,0.0,0.0,1.0,2.0,5.0,0.17142454549868447,1.0,0.0,0.0,1.0,0.0,22000.0,6.39,673.18,120000.0,6.73,6.0,0.0,22444.0,56.0,19.0,0.0,0.0,0.0,23.835728952772072,3.8357289527720737,0.0
7.0,0.0,0.0,1.0,0.0,0.0,0.17142454549868447,0.0,0.0,1.0,1.0,0.0,10000.0,6.24,305.31,50000.0,22.3,9.0,0.0,9681.0,18.4,14.0,0.0,0.0,0.0,15.668720054757015,3.501711156741957,0.0
2.0,0.0,1.0,8.0,0.0,2.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,7200.0,11.44,237.23,110000.0,5.99,13.0,0.0,6395.0,18.6,20.0,0.0,0.0,0.0,12.91170431211499,2.080766598220397,0.0
10.0,0.0,2.0,13.0,1.0,3.0,0.20956079697077099,0.0,1.0,0.0,1.0,0.0,30000.0,13.99,1025.19,84000.0,23.57,15.0,0.0,39966.0,75.4,32.0,0.0,0.0,0.0,42.41478439425051,3.4168377823408624,
1.0,0.0,1.0,8.0,2.0,0.0,0.16612302281343944,0.0,1.0,0.0,1.0,0.0,4225.0,11.44,139.21,46000.0,1.53,4.0,0.0,541.0,14.2,6.0,0.0,0.0,0.0,17.3305954825462,1.995893223819302,
10.0,0.0,1.0,7.0,2.0,0.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,10000.0,10.99,327.34,75000.0,13.22,12.0,1.0,5273.0,20.3,31.0,0.0,0.0,0.0,15.501711156741958,4.6680355920602326,1.0
9.0,0.0,2.0,14.0,1.0,1.0,0.23012062990948087,1.0,0.0,0.0,0.0,0.0,2500.0,14.65,86.24,55000.0,17.63,16.0,0.0,29504.0,86.5,26.0,0.0,0.0,0.0,14.499657768651607,3.3319644079397674,0.0
3.0,0.0,1.0,8.0,1.0,0.0,0.16612302281343944,0.0,0.0,1.0,0.0,0.0,3500.0,10.99,114.57,75000.0,22.93,29.0,0.0,7606.0,27.1,48.0,0.0,0.0,0.0,13.834360027378509,3.3319644079397674,0.0
6.0,1.0,2.0,11.0,1.0,3.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,12000.0,13.49,276.06,86000.0,8.3,5.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,13.08145106091718,2.080766598220397,0.0
0.0,0.0,0.0,0.0,2.0,7.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,25000.0,6.03,760.89,160000.0,20.49,19.0,0.0,74765.0,45.4,38.0,0.0,0.0,0.0,23.668720054757017,4.249144421629021,0.0
10.0,0.0,2.0,11.0,1.0,4.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,9000.0,13.49,305.38,45647.0,19.48,6.0,0.0,6831.0,91.0,39.0,0.0,0.0,0.0,14.99794661190965,2.16290212183436,0.0
1.0,1.0,1.0,6.0,1.0,2.0,0.17142454549868447,1.0,0.0,0.0,1.0,0.0,14000.0,9.93,296.98,115000.0,3.01,5.0,0.0,10106.0,52.0,10.0,0.0,0.0,0.0,18.833675564681723,1.5824777549623543,0.0
10.0,1.0,2.0,13.0,2.0,4.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,10000.0,14.49,235.24,71000.0,12.81,12.0,0.0,10446.0,30.0,40.0,0.0,0.0,0.0,25.415468856947296,4.501026694045175,0.0
6.0,0.0,0.0,3.0,0.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,24000.0,7.9,750.97,85000.0,14.5,14.0,0.0,19752.0,64.8,24.0,0.0,0.0,0.0,16.91170431211499,5.911019849418207,0.0
10.0,0.0,1.0,9.0,1.0,1.0,0.16612302281343944,1.0,0.0,0.0,0.0,0.0,2350.0,12.98,79.16,45000.0,12.48,16.0,0.0,7993.0,20.0,25.0,0.0,0.0,0.0,18.32991101984942,0.164271047227926,
2.0,0.0,0.0,3.0,0.0,0.0,0.19611358478331362,0.0,0.0,1.0,0.0,0.0,2950.0,7.9,92.31,34000.0,10.66,17.0,0.0,1726.0,8.1,22.0,0.0,0.0,0.0,10.499657768651607,6.329911019849418,0.0
3.0,0.0,1.0,9.0,0.0,4.0,0.16350927959509962,0.0,0.0,1.0,1.0,0.0,6600.0,13.67,224.52,80000.0,17.61,13.0,0.0,22339.0,77.0,32.0,0.0,0.0,0.0,20.082135523613964,5.08145106091718,1.0
4.0,1.0,5.0,25.0,1.0,0.0,0.21991341629407252,0.0,0.0,1.0,1.0,0.0,30000.0,21.99,828.4,90000.0,35.53,10.0,0.0,5581.0,36.2,18.0,0.0,0.0,0.0,12.24914442162902,3.249828884325804,0.0
0.0,1.0,2.0,11.0,0.0,0.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,11000.0,12.88,249.61,42000.0,25.06,8.0,0.0,4873.0,62.5,14.0,0.0,0.0,0.0,8.501026694045175,2.9979466119096507,0.0
10.0,1.0,2.0,11.0,1.0,3.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,16000.0,12.99,363.97,72000.0,19.77,10.0,0.0,11910.0,62.0,27.0,0.0,0.0,0.0,18.16290212183436,4.164271047227926,
1.0,0.0,4.0,21.0,1.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,9600.0,23.99,376.59,32000.0,2.81,11.0,0.0,3726.0,35.5,13.0,0.0,0.0,0.0,9.24845995893224,2.4996577686516086,0.0
8.0,0.0,1.0,8.0,1.0,2.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,12000.0,10.75,391.45,120000.0,14.28,6.0,1.0,13437.0,78.6,11.0,1.0,0.0,0.0,14.499657768651607,2.5817932922655715,0.0
2.0,0.0,1.0,8.0,1.0,0.0,0.17142454549868447,0.0,0.0,1.0,1.0,0.0,6400.0,10.91,209.26,99000.0,18.77,5.0,0.0,5875.0,21.1,14.0,0.0,0.0,0.0,18.99794661190965,1.5824777549623543,
0.0,0.0,1.0,9.0,1.0,0.0,0.20956079697077099,0.0,1.0,0.0,0.0,0.0,3500.0,11.53,115.47,32581.0,29.69,13.0,0.0,5740.0,58.0,16.0,0.0,0.0,0.0,12.164271047227926,3.3319644079397674,0.0
4.0,0.0,0.0,4.0,2.0,0.0,0.17142454549868447,0.0,0.0,1.0,1.0,0.0,8000.0,7.89,250.29,44600.0,15.15,7.0,0.0,8447.0,41.4,19.0,0.0,0.0,0.0,15.501711156741958,3.164955509924709,0.0
1.0,0.0,2.0,11.0,2.0,0.0,0.19611358478331362,0.0,0.0,1.0,1.0,0.0,3200.0,12.59,107.19,12000.0,29.1,7.0,0.0,3073.0,27.7,8.0,0.0,0.0,0.0,6.329911019849418,3.164955509924709,0.0
3.0,0.0,0.0,4.0,0.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,6425.0,8.39,202.5,33000.0,9.43,13.0,0.0,6437.0,26.9,30.0,0.0,0.0,0.0,18.24777549623545,4.583162217659138,
10.0,0.0,1.0,6.0,2.0,5.0,0.17142454549868447,1.0,0.0,0.0,0.0,0.0,16000.0,11.14,524.89,106000.0,15.01,15.0,0.0,19053.0,55.9,36.0,0.0,0.0,0.0,36.66803559206024,6.16290212183436,0.0
1.0,0.0,0.0,1.0,0.0,5.0,0.17142454549868447,1.0,0.0,0.0,1.0,0.0,10000.0,6.24,305.31,82500.0,9.65,11.0,0.0,7142.0,19.9,36.0,0.0,0.0,0.0,14.833675564681725,3.082819986310746,
3.0,1.0,4.0,23.0,2.0,2.0,0.20956079697077099,0.0,1.0,0.0,1.0,0.0,14000.0,24.99,410.84,46000.0,12.76,7.0,0.0,2235.0,26.9,16.0,0.0,0.0,0.0,18.32991101984942,2.414784394250513,0.0
10.0,0.0,0.0,4.0,0.0,2.0,0.19611358478331362,1.0,0.0,0.0,0.0,0.0,2300.0,8.9,73.04,122000.0,18.59,19.0,0.0,63438.0,55.6,30.0,0.0,0.0,0.0,23.082819986310746,5.834360027378508,0.0
3.0,0.0,2.0,12.0,2.0,0.0,0.21991341629407252,0.0,0.0,1.0,0.0,0.0,7500.0,13.33,253.9,50000.0,20.54,6.0,0.0,5890.0,63.3,7.0,0.0,0.0,0.0,8.24914442162902,3.3319644079397674,0.0
0.0,0.0,1.0,8.0,2.0,6.0,0.17142454549868447,1.0,0.0,0.0,0.0,0.0,18000.0,10.99,589.22,137400.0,15.65,16.0,3.0,11690.0,71.2,36.0,0.0,0.0,0.0,18.581793292265573,3.583846680355921,0.0
10.0,0.0,2.0,11.0,1.0,2.0,0.17142454549868447,1.0,0.0,0.0,0.0,0.0,14000.0,14.47,481.69,37000.0,34.12,11.0,0.0,18380.0,74.7,30.0,0.0,0.0,1.0,25.3305954825462,4.996577686516085,0.0
10.0,0.0,2.0,10.0,0.0,1.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,15000.0,11.99,498.15,60000.0,7.92,8.0,0.0,7045.0,37.5,11.0,0.0,0.0,0.0,15.082819986310746,2.833675564681725,0.0
10.0,0.0,1.0,9.0,1.0,0.0,0.20956079697077099,0.0,1.0,0.0,1.0,0.0,5000.0,11.53,164.96,21000.0,28.17,9.0,2.0,19947.0,55.7,27.0,1.0,0.0,1.0,40.66803559206024,3.501711156741957,1.0
10.0,0.0,2.0,13.0,2.0,6.0,0.16612302281343944,0.0,0.0,1.0,1.0,0.0,25000.0,15.05,867.25,135000.0,23.73,16.0,0.0,216099.0,66.8,50.0,0.0,0.0,0.0,23.99726214921287,1.4154688569472964,
7.0,1.0,2.0,12.0,2.0,0.0,0.17142454549868447,0.0,1.0,0.0,1.0,0.0,18000.0,13.66,415.67,64000.0,8.23,11.0,1.0,12802.0,31.2,14.0,0.0,0.0,0.0,19.50171115674196,3.997262149212868,1.0
10.0,0.0,2.0,11.0,1.0,0.0,0.20956079697077099,0.0,1.0,0.0,1.0,0.0,12000.0,13.49,407.17,55000.0,22.5,17.0,0.0,13045.0,30.4,28.0,0.0,0.0,0.0,17.911019849418206,2.2477754962354557,0.0
10.0,0.0,0.0,0.0,0.0,2.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,20000.0,6.03,608.72,104000.0,16.11,11.0,0.0,72786.0,37.4,19.0,0.0,0.0,0.0,40.50102669404517,5.834360027378508,
6.0,0.0,1.0,8.0,2.0,0.0,0.11740690168749851,1.0,0.0,0.0,1.0,0.0,6000.0,11.05,196.58,109500.0,4.43,7.0,0.0,3205.0,27.4,12.0,0.0,0.0,0.0,10.414784394250514,0.5831622176591376,0.0
4.0,0.0,3.0,15.0,1.0,1.0,0.23012062990948087,0.0,1.0,0.0,0.0,0.0,25000.0,16.29,882.51,75000.0,12.35,6.0,1.0,99.0,2.3,12.0,1.0,0.0,0.0,14.833675564681725,2.6666666666666665,0.0
10.0,1.0,4.0,20.0,1.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,13150.0,20.5,352.07,48000.0,21.58,14.0,0.0,14093.0,58.2,28.0,0.0,0.0,0.0,16.83504449007529,4.996577686516085,0.0
10.0,0.0,3.0,15.0,2.0,2.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,33025.0,16.59,1170.71,84500.0,19.36,16.0,0.0,14195.0,78.4,20.0,0.0,0.0,0.0,15.331964407939768,4.91170431211499,
5.0,0.0,0.0,3.0,2.0,2.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,30000.0,7.39,931.68,162500.0,13.44,12.0,1.0,24208.0,49.2,27.0,0.0,0.0,0.0,34.74880219028063,2.74880219028063,0.0
7.0,0.0,0.0,1.0,2.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,10000.0,6.24,305.31,140000.0,1.66,6.0,0.0,12428.0,27.0,12.0,0.0,0.0,0.0,17.9958932238193,3.3319644079397674,0.0
10.0,1.0,2.0,14.0,0.0,2.0,0.17142454549868447,1.0,0.0,0.0,1.0,0.0,14400.0,15.59,347.06,68000.0,30.96,21.0,0.0,40826.0,80.7,35.0,0.0,0.0,0.0,18.666666666666668,2.4996577686516086,0.0
10.0,1.0,2.0,10.0,1.0,1.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,16000.0,12.29,358.27,54000.0,30.82,16.0,0.0,17523.0,64.4,33.0,0.0,0.0,1.0,30.581793292265573,3.3319644079397674,0.0
10.0,0.0,1.0,9.0,2.0,3.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,14000.0,11.47,461.47,101000.0,15.31,23.0,0.0,24881.0,38.4,39.0,0.0,0.0,0.0,31.58384668035592,2.833675564681725,0.0
10.0,0.0,3.0,19.0,2.0,0.0,0.20956079697077099,0.0,1.0,0.0,1.0,0.0,7975.0,17.86,287.76,56000.0,5.55,15.0,0.0,4072.0,35.1,29.0,0.0,0.0,0.0,18.0807665982204,3.082819986310746,
6.0,1.0,1.0,9.0,1.0,1.0,0.20956079697077099,0.0,1.0,0.0,0.0,0.0,28000.0,12.69,632.66,75000.0,12.41,10.0,0.0,17707.0,79.4,32.0,0.0,1.0,0.0,19.082819986310746,6.913073237508556,1.0
0.0,0.0,2.0,10.0,2.0,1.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,7200.0,13.49,244.3,114000.0,12.12,9.0,0.0,81405.0,92.4,17.0,0.0,1.0,0.0,18.414784394250518,7.1649555099247095,0.0
1.0,0.0,2.0,10.0,2.0,0.0,0.21991341629407252,0.0,0.0,1.0,1.0,0.0,3000.0,12.29,100.06,120000.0,8.09,11.0,0.0,1745.0,12.9,31.0,0.0,0.0,0.0,20.583162217659137,3.3319644079397674,0.0
10.0,0.0,0.0,0.0,0.0,4.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,25000.0,5.32,752.87,90000.0,14.88,14.0,0.0,22828.0,29.8,39.0,0.0,0.0,0.0,26.49965776865161,3.082819986310746,
1.0,1.0,3.0,15.0,1.0,4.0,0.16612302281343944,1.0,0.0,0.0,0.0,0.0,35000.0,15.61,843.9,130000.0,17.95,12.0,0.0,17723.0,64.0,26.0,0.0,0.0,0.0,17.415468856947296,4.6680355920602326,
5.0,0.0,2.0,12.0,2.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,1500.0,13.67,51.03,37000.0,19.14,8.0,0.0,1625.0,32.5,37.0,0.0,0.0,0.0,18.666666666666668,2.833675564681725,
0.0,0.0,3.0,16.0,1.0,3.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,35000.0,18.49,1273.96,108000.0,19.39,16.0,0.0,33055.0,82.6,34.0,0.0,0.0,0.0,18.581793292265573,5.66735112936345,
8.0,0.0,1.0,5.0,2.0,0.0,0.17142454549868447,0.0,0.0,1.0,0.0,0.0,12000.0,8.18,377.04,50000.0,10.39,7.0,0.0,22423.0,52.1,10.0,0.0,0.0,0.0,26.748802190280628,3.249828884325804,0.0
10.0,1.0,4.0,20.0,0.0,5.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,28000.0,19.99,741.68,130000.0,31.78,13.0,0.0,62496.0,88.0,32.0,0.0,0.0,0.0,14.247775496235455,2.833675564681725,0.0
10.0,0.0,3.0,17.0,1.0,0.0,0.17142454549868447,0.0,0.0,1.0,0.0,0.0,13050.0,18.75,476.72,41500.0,10.29,8.0,0.0,9344.0,92.5,16.0,0.0,0.0,0.0,17.415468856947296,6.414784394250513,0.0
4.0,0.0,1.0,8.0,2.0,0.0,0.20956079697077099,0.0,1.0,0.0,1.0,0.0,3600.0,10.91,117.71,31000.0,24.16,8.0,0.0,4596.0,36.8,19.0,0.0,0.0,0.0,10.74880219028063,1.3305954825462012,0.0
10.0,0.0,0.0,1.0,2.0,4.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,24000.0,6.49,735.47,94600.0,11.28,17.0,0.0,7923.0,24.2,39.0,0.0,0.0,0.0,23.668720054757017,2.9979466119096507,0.0
0.0,0.0,1.0,6.0,0.0,1.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,15850.0,11.48,522.55,36000.0,22.47,9.0,0.0,19796.0,30.1,12.0,0.0,1.0,0.0,20.331279945242983,9.3305954825462,0.0
10.0,1.0,3.0,17.0,2.0,1.0,0.20956079697077099,0.0,1.0,0.0,0.0,0.0,18000.0,15.58,433.72,120000.0,16.14,13.0,0.0,103867.0,54.2,36.0,0.0,1.0,0.0,23.082819986310746,8.583162217659138,
1.0,0.0,1.0,7.0,2.0,1.0,0.19611358478331362,0.0,0.0,1.0,1.0,0.0,8000.0,10.56,260.25,37500.0,23.23,10.0,1.0,713.0,3.8,17.0,1.0,0.0,0.0,18.99794661190965,0.5831622176591376,1.0
10.0,1.0,1.0,9.0,1.0,4.0,0.16612302281343944,0.0,1.0,0.0,1.0,0.0,35000.0,11.53,770.27,142000.0,1.57,10.0,0.0,7330.0,6.9,21.0,0.0,0.0,0.0,26.16290212183436,3.583846680355921,0.0
10.0,1.0,3.0,18.0,2.0,0.0,0.17142454549868447,0.0,0.0,1.0,1.0,0.0,17975.0,17.57,452.26,40000.0,30.33,8.0,0.0,14659.0,94.6,14.0,0.0,0.0,0.0,22.581793292265573,4.6680355920602326,0.0
3.0,0.0,1.0,7.0,0.0,4.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,20000.0,9.8,643.47,60000.0,14.88,20.0,0.0,12288.0,20.9,25.0,0.0,0.0,0.0,13.582477754962357,2.9979466119096507,0.0
9.0,0.0,1.0,8.0,1.0,0.0,0.3078493094406608,0.0,0.0,1.0,0.0,0.0,15000.0,13.11,506.21,100000.0,9.84,13.0,0.0,8486.0,45.4,27.0,0.0,0.0,0.0,14.581793292265573,6.329911019849418,0.0
10.0,0.0,2.0,11.0,1.0,1.0,0.20956079697077099,0.0,1.0,0.0,1.0,0.0,12200.0,13.49,413.96,107200.0,24.63,8.0,0.0,57459.0,101.0,16.0,0.0,0.0,0.0,13.500342231348393,1.749486652977413,0.0
10.0,0.0,1.0,8.0,2.0,4.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,8400.0,11.44,276.76,100000.0,29.35,8.0,0.0,8672.0,45.6,22.0,0.0,0.0,0.0,16.583162217659137,3.997262149212868,
8.0,1.0,5.0,25.0,1.0,2.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,30000.0,22.45,836.27,150000.0,24.48,15.0,0.0,23948.0,76.5,39.0,0.0,0.0,0.0,16.996577686516083,2.9979466119096507,0.0
4.0,0.0,0.0,0.0,2.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,12000.0,6.03,365.23,88000.0,15.62,11.0,0.0,12282.0,20.9,14.0,0.0,0.0,0.0,8.750171115674195,3.997262149212868,0.0
10.0,0.0,1.0,8.0,1.0,1.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,10000.0,10.75,326.21,43000.0,31.01,10.0,2.0,3713.0,11.3,20.0,0.0,0.0,1.0,15.997262149212869,2.74880219028063,0.0
10.0,0.0,1.0,8.0,0.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,15000.0,13.11,506.21,61000.0,26.21,11.0,0.0,30041.0,65.3,32.0,0.0,0.0,0.0,24.83504449007529,5.911019849418207,0.0
10.0,0.0,0.0,3.0,0.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,18000.0,7.35,558.68,110000.0,10.92,12.0,0.0,10798.0,26.5,17.0,0.0,0.0,0.0,23.58384668035592,0.9117043121149896,0.0
6.0,0.0,3.0,15.0,2.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,35000.0,16.29,1235.52,175000.0,20.93,12.0,0.0,34103.0,78.4,49.0,0.0,0.0,0.0,18.0807665982204,2.913073237508556,0.0
10.0,0.0,1.0,7.0,2.0,5.0,0.21991341629407252,1.0,0.0,0.0,0.0,0.0,6000.0,9.99,193.58,52000.0,24.65,9.0,1.0,2415.0,12.9,34.0,1.0,0.0,0.0,31.668720054757017,3.7508555783709783,0.0
10.0,1.0,4.0,24.0,1.0,3.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,12000.0,21.67,329.18,58000.0,21.83,14.0,0.0,20778.0,72.1,32.0,0.0,0.0,0.0,14.913073237508556,3.668720054757016,0.0
10.0,0.0,0.0,4.0,2.0,0.0,0.17142454549868447,0.0,0.0,1.0,1.0,0.0,7500.0,7.91,234.72,88000.0,22.46,18.0,0.0,58877.0,60.6,43.0,0.0,0.0,0.0,18.24777549623545,2.9979466119096507,0.0
8.0,0.0,3.0,15.0,0.0,6.0,0.2761460063594455,1.0,0.0,0.0,1.0,0.0,2000.0,16.29,70.61,98000.0,29.45,18.0,0.0,19624.0,64.8,44.0,0.0,0.0,0.0,13.08145106091718,2.74880219028063,0.0
10.0,1.0,1.0,5.0,1.0,5.0,0.17142454549868447,1.0,0.0,0.0,0.0,0.0,22000.0,9.71,464.31,85000.0,20.15,12.0,0.0,21651.0,36.3,30.0,0.0,0.0,0.0,25.83436002737851,5.330595482546201,0.0
10.0,0.0,0.0,3.0,1.0,2.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,15000.0,7.49,466.53,80000.0,16.11,16.0,0.0,21262.0,47.1,32.0,0.0,0.0,1.0,40.41615331964408,3.997262149212868,
5.0,0.0,0.0,4.0,0.0,3.0,0.17142454549868447,0.0,0.0,1.0,1.0,0.0,12000.0,8.9,381.04,60000.0,23.74,10.0,0.0,13600.0,60.2,31.0,0.0,0.0,0.0,19.50171115674196,6.16290212183436,0.0
0.0,0.0,0.0,0.0,0.0,5.0,0.17142454549868447,0.0,1.0,0.0,1.0,0.0,20000.0,5.31,602.21,112236.0,16.6,7.0,0.0,24410.0,36.5,25.0,0.0,0.0,0.0,15.58384668035592,0.9117043121149896,0.0
0.0,0.0,0.0,4.0,2.0,6.0,0.16612302281343944,1.0,0.0,0.0,1.0,0.0,36000.0,7.89,1126.29,150000.0,8.4,10.0,0.0,27258.0,73.3,22.0,0.0,0.0,0.0,22.32991101984942,2.5817932922655715,0.0
2.0,1.0,2.0,11.0,2.0,5.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,19000.0,13.35,435.73,86700.0,17.43,9.0,0.0,24258.0,79.8,37.0,0.0,0.0,0.0,26.49965776865161,4.331279945242985,0.0
10.0,1.0,5.0,29.0,1.0,1.0,0.11740690168749851,1.0,0.0,0.0,0.0,0.0,24000.0,19.74,632.39,88860.0,24.83,19.0,0.0,15368.0,62.9,42.0,0.0,1.0,0.0,21.66735112936345,7.835728952772074,
4.0,0.0,3.0,16.0,1.0,0.0,0.21991341629407252,0.0,0.0,1.0,0.0,0.0,1000.0,18.06,36.19,26880.0,19.32,15.0,0.0,3694.0,38.9,26.0,0.0,0.0,0.0,12.501026694045176,1.4154688569472964,0.0
3.0,0.0,3.0,19.0,2.0,0.0,0.17142454549868447,0.0,1.0,0.0,1.0,0.0,8225.0,17.86,296.78,90000.0,5.75,6.0,0.0,9569.0,62.1,7.0,0.0,0.0,0.0,7.2498288843258045,3.8357289527720737,0.0
10.0,0.0,2.0,13.0,2.0,0.0,0.17142454549868447,0.0,0.0,1.0,1.0,0.0,22000.0,14.49,757.16,102000.0,12.84,9.0,0.0,22303.0,84.2,14.0,0.0,0.0,0.0,17.749486652977414,4.583162217659138,0.0
10.0,0.0,2.0,13.0,1.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,2600.0,14.49,89.49,9504.0,30.3,6.0,0.0,2275.0,42.1,35.0,0.0,0.0,1.0,24.750171115674195,4.331279945242985,0.0
9.0,0.0,1.0,9.0,1.0,0.0,0.17142454549868447,0.0,0.0,1.0,1.0,0.0,10000.0,11.47,329.62,81000.0,18.3,9.0,0.0,34087.0,93.1,22.0,0.0,0.0,0.0,18.16290212183436,2.913073237508556,0.0
2.0,0.0,0.0,3.0,1.0,0.0,0.16612302281343944,0.0,0.0,1.0,1.0,0.0,18000.0,7.9,563.23,185000.0,8.76,19.0,0.0,22340.0,25.9,24.0,0.0,0.0,0.0,24.83504449007529,5.500342231348392,1.0
10.0,0.0,2.0,11.0,2.0,0.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,7000.0,13.49,237.52,45000.0,18.32,10.0,2.0,5362.0,68.7,16.0,0.0,0.0,0.0,15.416837782340862,2.16290212183436,0.0
10.0,0.0,2.0,14.0,1.0,3.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,11000.0,16.02,386.84,55000.0,9.51,3.0,1.0,1157.0,115.7,21.0,0.0,0.0,1.0,30.91307323750856,1.4154688569472964,0.0
5.0,0.0,0.0,4.0,2.0,1.0,0.21991341629407252,1.0,0.0,0.0,0.0,0.0,10000.0,8.49,315.63,108288.0,2.76,3.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,19.750855578370977,7.501711156741957,0.0
10.0,1.0,2.0,11.0,0.0,3.0,0.17142454549868447,0.0,1.0,0.0,1.0,0.0,16000.0,12.69,361.52,149000.0,15.38,18.0,0.0,45078.0,69.9,41.0,0.0,0.0,0.0,25.50034223134839,3.501711156741957,1.0
10.0,0.0,1.0,9.0,0.0,3.0,0.21991341629407252,1.0,0.0,0.0,1.0,0.0,15000.0,11.47,494.43,92000.0,34.8,20.0,0.0,20058.0,31.9,52.0,0.0,0.0,0.0,19.16495550992471,2.833675564681725,1.0
8.0,1.0,2.0,14.0,2.0,4.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,30000.0,14.65,708.2,80000.0,26.27,21.0,0.0,29552.0,59.0,73.0,0.0,0.0,0.0,16.750171115674195,3.583846680355921,
10.0,1.0,3.0,15.0,2.0,3.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,23000.0,17.76,581.06,58000.0,20.54,10.0,0.0,11765.0,74.5,22.0,0.0,0.0,0.0,15.668720054757015,5.248459958932238,0.0
2.0,0.0,2.0,13.0,2.0,0.0,0.16612302281343944,0.0,0.0,1.0,0.0,0.0,15000.0,14.49,516.25,74000.0,17.4,11.0,0.0,3268.0,41.9,13.0,0.0,0.0,0.0,6.581793292265571,2.5817932922655715,0.0
