loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,annual_inc,verification_status,loan_status,purpose,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies,mort_acc_missing,credit_history_years,issue_years,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,initial_list_status_w,application_type_Joint App,emp_length_unknown
30000,0,9.75,964.5,1,7,0.0,200000.0,2,0,0.21166608452672023,21.17,15.0,0.0,324979,67.1,36.0,3.0,0.0,0,16.996577686516083,2.833675564681725,True,False,False,True,False,0
14400,1,10.99,313.02,1,8,3.0,63000.0,0,0,0.16351606805293006,20.11,22.0,0.0,17592,51.9,22.0,1.0,0.0,0,15.082819986310746,2.5817932922655715,True,False,False,True,False,0
3500,0,11.99,116.24,1,9,10.0,56000.0,1,0,0.17096774193548386,18.21,11.0,0.0,5356,20.0,18.0,0.0,0.0,0,13.248459958932239,1.3305954825462012,True,False,False,True,True,0
18000,0,11.99,597.78,2,10,3.0,60000.0,2,0,0.17096774193548386,4.08,5.0,0.0,15825,31.6,7.0,0.0,0.0,0,22.16290212183436,2.74880219028063,True,False,False,True,False,0
25000,1,11.99,555.99,1,9,8.0,100000.0,2,0,0.21166608452672023,24.59,17.0,0.0,177458,50.2,30.0,3.0,0.0,0,28.750171115674195,4.082135523613963,True,False,False,True,False,0
7775,0,10.64,253.23,1,8,8.0,51000.0,0,0,0.21166608452672023,20.28,8.0,0.0,4815,56.0,19.0,1.0,0.0,0,13.500342231348391,3.082819986310746,True,False,False,True,False,0
15000,0,7.89,469.29,0,4,6.0,70000.0,2,0,0.16351606805293006,7.42,7.0,0.0,10423,68.6,16.0,0.0,0.0,0,24.83504449007529,3.164955509924709,False,False,True,True,False,0
6300,0,11.53,207.84,1,9,1.0,43000.0,0,1,0.21166608452672023,13.28,24.0,0.0,4973,42.5,33.0,0.0,0.0,0,11.75085557837098,3.583846680355921,False,False,True,False,False,0
35000,1,20.49,936.86,4,23,10.0,102000.0,1,1,0.21166608452672023,37.02,19.0,0.0,38039,92.8,30.0,2.0,0.0,0,18.32991101984942,3.8357289527720737,True,False,False,False,False,0
10000,0,13.49,339.31,2,11,3.0,72000.0,1,0,0.21166608452672023,15.85,7.0,0.0,5189,60.3,16.0,2.0,0.0,0,16.91170431211499,2.4996577686516086,True,False,False,True,False,0
5000,0,9.99,161.32,1,7,0.0,19000.0,1,0,0.16351606805293006,8.46,6.0,1.0,3944,21.1,12.0,0.0,0.0,0,18.913073237508556,3.082819986310746,True,False,False,False,False,0
2600,0,14.49,89.49,2,13,10.0,9504.0,1,0,0.21166608452672023,30.3,6.0,0.0,2275,42.1,35.0,0.0,0.0,0,24.750171115674195,4.331279945242985,False,False,True,False,False,1
35000,1,19.52,917.97,4,21,1.0,145000.0,1,1,0.21166608452672023,19.45,30.0,0.0,36428,47.0,70.0,3.0,0.0,0,21.3305954825462,4.164271047227926,True,False,False,True,False,0
2500,0,15.31,87.05,2,11,10.0,33000.0,0,0,0.17096774193548386,4.44,3.0,0.0,2238,55.9,6.0,1.0,0.0,0,17.9958932238193,5.582477754962355,True,False,False,False,False,0
18000,1,7.89,364.03,0,4,1.0,132000.0,0,0,0.21166608452672023,12.42,15.0,0.0,8964,22.4,31.0,2.0,0.0,0,27.835728952772072,2.833675564681725,False,False,True,True,False,0
24500,0,21.45,928.71,3,19,10.0,87000.0,2,1,0.2225705329153605,27.45,14.0,1.0,9876,24.5,29.0,2.0,1.0,0,17.50034223134839,1.5824777549623545,True,False,False,True,False,0
24000,0,6.62,736.89,0,1,5.0,150000.0,2,0,0.17096774193548386,3.72,27.0,0.0,13980,28.2,58.0,2.0,0.0,0,17.50034223134839,5.582477754962355,True,False,False,True,False,0
22000,0,14.49,757.16,2,13,10.0,102000.0,2,0,0.16351606805293006,12.84,9.0,0.0,22303,84.2,14.0,0.0,0.0,0,17.749486652977414,4.583162217659138,False,False,True,True,False,0
28000,1,11.99,622.71,2,10,10.0,95000.0,0,1,0.21166608452672023,20.68,17.0,0.0,19476,43.6,34.0,0.0,0.0,0,15.249828884325805,2.6666666666666665,False,False,True,True,False,0
7000,0,9.44,224.04,1,5,10.0,72000.0,0,0,0.21166608452672023,16.24,6.0,0.0,7187,68.4,50.0,6.0,0.0,0,13.330595482546201,1.2484599589322383,True,False,False,False,False,0
6350,0,13.99,217.0,2,13,9.0,60000.0,0,0,0.17096774193548386,14.0,8.0,1.0,2041,27.0,30.0,2.0,1.0,0,22.49965776865161,3.4168377823408624,True,False,False,True,False,0
20000,1,21.49,546.6,3,19,6.0,150000.0,2,1,0.21166608452672023,12.94,19.0,0.0,28851,52.8,40.0,2.0,0.0,0,13.911019849418206,2.2477754962354553,True,False,False,True,False,0
25700,0,17.99,928.99,3,16,0.0,65000.0,1,0,0.21166608452672023,11.37,7.0,0.0,21943,94.6,25.0,0.0,0.0,0,19.583846680355922,6.581793292265571,False,False,True,False,False,0
19200,0,11.98,637.54,1,9,8.0,60000.0,0,1,0.21166608452672023,25.46,28.0,0.0,1792,10.1,62.0,5.0,0.0,0,11.082819986310746,0.7501711156741958,False,True,False,True,False,0
16800,0,11.49,553.92,1,9,3.0,64000.0,2,0,0.16351606805293006,16.45,13.0,1.0,11272,44.2,33.0,2.0,1.0,0,15.668720054757015,2.4996577686516086,True,False,False,False,False,0
12000,0,9.93,386.82,1,6,10.0,72000.0,2,1,0.21166608452672023,15.75,15.0,0.0,11542,53.9,20.0,3.0,0.0,0,21.66735112936345,1.5824777549623545,False,False,True,True,False,0
8225,0,17.86,296.78,3,19,3.0,90000.0,2,0,0.16351606805293006,5.75,6.0,0.0,9569,62.1,7.0,0.0,0.0,0,7.2498288843258045,3.8357289527720737,False,True,False,True,False,0
17000,0,10.99,556.48,1,8,10.0,110000.0,1,0,0.21166608452672023,11.61,13.0,0.0,10847,49.8,29.0,0.0,0.0,0,11.249828884325805,3.249828884325804,False,False,True,True,False,0
24575,0,11.14,806.19,1,6,2.0,62500.0,1,0,0.16351606805293006,13.09,6.0,0.0,17305,95.6,24.0,3.0,0.0,0,18.414784394250514,5.9110198494182065,False,False,True,False,False,0
12000,0,13.66,408.16,2,12,9.0,53000.0,2,0,0.2225705329153605,33.81,9.0,0.0,6519,23.9,27.0,0.0,0.0,0,17.749486652977414,3.997262149212868,False,True,False,False,False,0
32000,1,19.72,842.83,3,19,5.0,100000.0,1,1,0.16351606805293006,22.33,8.0,0.0,34993,74.1,21.0,0.0,0.0,0,19.249828884325805,5.9110198494182065,False,False,True,False,False,0
25000,1,21.0,676.34,4,21,10.0,78000.0,1,0,0.21166608452672023,30.98,13.0,0.0,11399,53.0,28.0,2.0,0.0,0,17.415468856947296,5.582477754962355,True,False,False,False,False,0
6175,0,18.25,224.02,3,17,10.0,55000.0,2,0,0.21166608452672023,14.62,10.0,0.0,17303,45.4,20.0,3.0,0.0,0,13.834360027378509,2.833675564681725,True,False,False,True,False,1
10000,0,6.92,308.41,0,3,10.0,65000.0,0,0,0.16351606805293006,5.95,10.0,0.0,10049,37.4,18.0,3.0,0.0,0,21.415468856947296,3.912388774811773,True,False,False,True,False,0
20000,0,11.47,659.24,1,9,5.0,90000.0,1,0,0.2225705329153605,17.2,16.0,0.0,3544,8.8,18.0,0.0,0.0,0,10.080766598220396,2.9130732375085557,False,False,True,True,False,0
9600,0,11.44,316.3,1,8,10.0,55000.0,2,1,0.21166608452672023,2.49,7.0,0.0,6014,89.8,34.0,2.0,0.0,0,23.082819986310746,1.7494866529774127,False,True,False,False,False,0
30000,0,11.53,989.71,1,9,3.0,181000.0,1,0,0.17096774193548386,0.55,8.0,4.0,426,2.9,31.0,1.0,3.0,0,12.41615331964408,3.3319644079397674,True,False,False,False,False,0
6000,0,13.99,205.04,2,12,3.0,55000.0,0,1,0.21166608452672023,6.85,7.0,0.0,11965,92.0,7.0,1.0,0.0,1,12.996577686516085,7.501711156741957,False,False,True,False,False,0
19200,1,9.93,407.29,1,6,9.0,130000.0,1,0,0.21166608452672023,19.34,7.0,0.0,4091,18.0,21.0,1.0,0.0,0,14.414784394250514,1.5824777549623545,False,False,True,True,False,0
10000,1,13.49,230.05,2,11,10.0,65000.0,0,0,0.21166608452672023,13.85,13.0,0.0,15107,56.6,33.0,5.0,0.0,0,16.331279945242983,2.414784394250513,True,False,False,True,False,0
10000,0,15.31,348.18,2,13,10.0,62000.0,1,0,0.21166608452672023,9.46,12.0,2.0,9578,59.9,35.0,3.0,0.0,0,40.24914442162902,4.6680355920602326,True,False,False,False,False,0
30000,0,15.31,1044.52,2,14,10.0,179800.0,1,1,0.21166608452672023,19.87,16.0,0.0,66297,86.9,30.0,2.0,0.0,0,19.668720054757017,2.833675564681725,False,False,True,True,False,0
9600,0,7.9,300.39,0,3,10.0,52925.0,1,0,0.16351606805293006,14.24,4.0,0.0,11801,95.2,14.0,5.0,0.0,0,18.080766598220396,5.08145106091718,False,True,False,True,False,1
9800,0,14.33,336.52,2,10,10.0,79000.0,0,0,0.21166608452672023,8.26,4.0,0.0,4542,84.1,16.0,4.0,0.0,0,18.32991101984942,5.66735112936345,False,False,True,False,False,0
11200,1,30.84,368.16,6,31,4.0,45000.0,1,1,0.16216216216216217,3.87,5.0,0.0,814,81.4,7.0,1.0,0.0,0,28.996577686516083,1.5003422313483916,True,False,False,True,False,0
5500,0,14.46,189.21,2,13,2.0,26000.0,2,0,0.29850746268656714,13.9,3.0,1.0,843,24.1,14.0,2.0,1.0,0,15.835728952772074,2.9130732375085557,True,False,False,True,False,0
20000,0,7.26,619.93,0,3,2.0,56000.0,0,0,0.16351606805293006,24.52,19.0,0.0,13970,22.6,54.0,0.0,0.0,0,20.91170431211499,3.3319644079397674,False,False,True,True,False,0
5000,0,11.99,166.05,1,9,10.0,44000.0,1,0,0.21166608452672023,12.49,7.0,1.0,3575,77.7,27.0,2.0,1.0,0,23.99726214921287,1.4154688569472964,True,False,False,True,False,0
13500,0,9.99,435.55,1,5,4.0,110000.0,2,0,0.16351606805293006,10.55,10.0,0.0,14335,73.5,16.0,2.0,0.0,0,37.9958932238193,5.248459958932238,True,False,False,True,False,0
6000,0,8.39,189.1,1,5,0.0,121200.0,2,0,0.16981132075471697,6.23,15.0,0.0,15614,29.0,39.0,4.0,0.0,0,21.3305954825462,2.74880219028063,True,False,False,True,False,0
22375,0,14.49,770.07,2,13,9.0,141000.0,0,0,0.21166608452672023,7.82,9.0,0.0,1529,4.4,18.0,0.0,0.0,0,12.91170431211499,2.329911019849418,False,False,True,True,False,0
15000,1,14.65,354.1,2,14,0.0,37000.0,1,1,0.16351606805293006,30.33,13.0,1.0,16294,52.1,42.0,0.0,1.0,0,19.835728952772072,3.4168377823408624,False,False,True,True,False,0
6500,0,13.18,219.58,2,12,1.0,51000.0,1,0,0.2225705329153605,29.08,16.0,1.0,20230,61.5,31.0,0.0,0.0,0,12.83504449007529,3.164955509924709,False,False,True,False,False,0
8000,0,11.53,263.93,1,9,10.0,117000.0,2,0,0.2225705329153605,12.25,22.0,1.0,10682,28.2,35.0,0.0,0.0,0,30.581793292265573,3.7508555783709787,False,False,True,True,False,0
8000,0,11.99,265.68,1,9,6.0,84000.0,2,0,0.16216216216216217,11.19,5.0,0.0,357,35.7,13.0,2.0,0.0,0,10.581793292265571,1.2484599589322383,True,False,False,True,False,0
6000,0,16.99,213.89,3,17,3.0,62000.0,1,0,0.17096774193548386,19.22,10.0,0.0,13624,78.3,25.0,1.0,0.0,0,13.163586584531142,3.164955509924709,False,True,False,False,False,0
12000,0,9.93,386.82,1,6,6.0,100000.0,0,0,0.21166608452672023,11.05,11.0,0.0,22430,60.8,36.0,0.0,0.0,0,19.16495550992471,1.163586584531143,False,False,True,True,False,0
10000,0,16.29,353.01,3,15,8.0,52000.0,0,0,0.17096774193548386,15.7,11.0,0.0,37861,83.8,33.0,5.0,0.0,0,17.66735112936345,2.833675564681725,True,False,False,True,False,0
9600,0,14.99,332.75,2,14,10.0,52000.0,0,0,0.21166608452672023,15.87,12.0,2.0,11306,71.6,22.0,4.0,0.0,0,17.9958932238193,4.501026694045175,True,False,False,True,False,0
10000,0,15.31,348.18,2,14,4.0,30000.0,1,1,0.2225705329153605,24.4,10.0,0.0,9762,37.0,14.0,0.0,0.0,0,10.499657768651609,2.74880219028063,False,False,True,True,False,0
10000,1,13.66,230.93,2,12,5.0,65000.0,2,1,0.21166608452672023,8.27,5.0,0.0,7702,66.4,15.0,1.0,0.0,0,17.66735112936345,3.997262149212868,False,False,True,True,False,0
5000,0,13.35,169.32,2,11,10.0,35000.0,2,0,0.17096774193548386,19.27,8.0,0.0,6355,67.6,13.0,0.0,0.0,0,13.415468856947296,4.41615331964408,True,False,False,False,False,0
21000,1,11.44,461.22,1,8,2.0,70000.0,2,0,0.17096774193548386,29.98,11.0,0.0,162468,34.2,21.0,0.0,0.0,0,24.082135523613964,3.912388774811773,True,False,False,True,False,0
3000,0,10.75,97.87,1,8,3.0,47000.0,2,0,0.2225705329153605,7.43,7.0,1.0,2017,14.0,25.0,0.0,1.0,0,16.66803559206023,2.833675564681725,False,False,True,True,False,0
8400,0,16.46,297.24,2,14,6.0,65000.0,2,1,0.21166608452672023,25.06,15.0,0.0,19734,80.2,20.0,3.0,0.0,0,22.748802190280628,0.6680355920602327,True,False,False,True,False,0
22000,1,23.88,631.37,4,21,2.0,72000.0,2,1,0.16216216216216217,14.97,15.0,1.0,5955,35.0,20.0,2.0,1.0,0,11.416837782340862,1.2484599589322383,False,True,False,True,False,0
28000,1,30.94,922.13,6,33,10.0,75000.0,2,0,0.1796875,9.18,10.0,0.0,10244,43.6,26.0,5.0,0.0,0,18.414784394250514,2.16290212183436,True,False,False,True,False,0
10000,0,8.19,314.25,0,4,10.0,71000.0,1,0,0.21166608452672023,9.67,13.0,0.0,22043,77.3,23.0,1.0,0.0,0,25.50034223134839,3.997262149212868,True,False,False,True,False,0
10000,1,17.86,253.18,3,19,1.0,24000.0,1,1,0.21166608452672023,18.5,3.0,0.0,9052,76.7,5.0,0.0,0.0,0,7.3319644079397674,3.583846680355921,False,False,True,False,False,0
9000,0,11.99,298.89,1,7,10.0,37000.0,0,1,0.16351606805293006,14.04,18.0,1.0,7319,26.3,27.0,0.0,1.0,0,24.331279945242983,5.08145106091718,False,True,False,False,False,0
10075,0,14.49,346.75,2,13,8.0,28000.0,1,0,0.21166608452672023,11.53,10.0,0.0,8528,52.0,13.0,0.0,0.0,0,10.99794661190965,2.414784394250513,True,False,False,True,False,0
12000,0,16.24,423.31,2,14,10.0,55000.0,2,1,0.21166608452672023,22.92,12.0,0.0,7561,53.6,34.0,2.0,0.0,0,16.164271047227928,4.996577686516085,True,False,False,True,False,0
6000,0,8.18,188.52,1,5,10.0,75000.0,0,1,0.17096774193548386,14.05,24.0,0.0,14840,16.6,36.0,1.0,0.0,0,15.501711156741958,3.164955509924709,True,False,False,True,False,0
31300,0,14.33,1074.79,2,10,0.0,70500.0,1,0,0.21166608452672023,26.8,13.0,0.0,33245,86.6,24.0,2.0,0.0,0,21.911019849418206,5.9110198494182065,True,False,False,True,False,0
13925,0,13.99,475.86,2,13,10.0,30290.0,1,0,0.16351606805293006,21.35,18.0,0.0,24336,44.9,47.0,0.0,0.0,0,32.082135523613964,3.4168377823408624,False,True,False,True,False,1
15000,1,17.57,377.41,3,18,2.0,54000.0,2,1,0.22972972972972974,10.07,5.0,0.0,10330,90.6,11.0,0.0,0.0,0,25.50034223134839,3.7508555783709787,True,False,False,True,False,0
13325,1,23.99,383.26,5,26,5.0,29000.0,2,0,0.16351606805293006,11.13,8.0,0.0,10333,39.3,8.0,0.0,0.0,0,11.75085557837098,4.164271047227926,False,False,True,True,False,0
7300,0,11.53,240.83,1,9,2.0,42000.0,1,0,0.21166608452672023,29.03,11.0,0.0,15505,62.0,28.0,0.0,0.0,0,18.414784394250514,3.5017111567419574,False,False,True,False,False,0
16000,1,21.0,432.86,4,20,9.0,59950.0,2,0,0.21166608452672023,21.58,16.0,0.0,10998,68.3,40.0,0.0,0.0,0,20.91170431211499,5.248459958932238,False,False,True,False,False,0
23000,1,18.25,587.19,4,20,10.0,46000.0,0,0,0.17096774193548386,28.54,12.0,0.0,13967,55.4,28.0,1.0,0.0,0,31.416837782340863,3.249828884325804,True,False,False,True,False,1
16000,0,11.47,527.39,1,9,4.0,50000.0,2,0,0.21166608452672023,21.72,10.0,0.0,21109,70.8,15.0,0.0,0.0,0,16.66803559206023,2.9130732375085557,False,False,True,True,False,0
9600,0,8.18,301.63,1,5,0.0,42000.0,0,0,0.16351606805293006,13.69,6.0,1.0,8218,81.0,15.0,1.0,1.0,0,15.249828884325805,3.3319644079397674,False,False,True,False,False,0
8000,0,5.32,240.92,0,0,10.0,60000.0,0,0,0.2225705329153605,17.44,22.0,0.0,40354,22.6,35.0,5.0,0.0,0,33.83436002737851,3.249828884325804,True,False,False,True,False,1
32000,1,16.99,795.12,3,17,9.0,148000.0,1,1,0.16351606805293006,32.52,18.0,0.0,35185,81.4,34.0,2.0,0.0,0,32.91170431211499,3.164955509924709,True,False,False,True,False,0
18000,0,7.12,556.78,0,2,10.0,55000.0,0,0,0.16351606805293006,24.67,16.0,0.0,21442,51.9,52.0,5.0,0.0,0,21.66735112936345,4.583162217659138,True,False,False,False,False,0
5125,0,10.42,166.39,1,7,5.0,62500.0,2,0,0.21166608452672023,9.89,5.0,1.0,2811,65.4,16.0,2.0,1.0,0,9.330595482546201,1.4154688569472964,True,False,False,True,False,0
7350,0,20.0,273.16,3,18,10.0,85548.0,1,0,0.16216216216216217,24.9,9.0,0.0,2986,78.6,31.0,2.0,0.0,0,18.913073237508556,1.4154688569472964,True,False,False,True,False,0
28950,1,17.77,731.53,3,15,10.0,110000.0,1,1,0.21166608452672023,13.3,14.0,0.0,39080,58.9,25.0,1.0,0.0,0,40.50102669404517,5.749486652977413,True,False,False,False,False,0
18000,0,6.49,551.61,0,1,10.0,76000.0,1,0,0.21166608452672023,14.4,20.0,0.0,19182,26.9,41.0,4.0,0.0,0,24.164271047227928,3.082819986310746,True,False,False,True,False,0
7475,0,21.99,285.44,4,23,1.0,21000.0,0,0,0.21166608452672023,26.69,8.0,0.0,8432,92.7,14.0,0.0,0.0,0,13.500342231348391,4.8350444900752905,False,False,True,True,False,0
25000,0,12.79,839.83,2,10,7.0,72372.0,2,1,0.21166608452672023,21.42,29.0,0.0,21852,19.5,40.0,2.0,0.0,0,16.66803559206023,2.329911019849418,True,False,False,True,False,0
14000,0,16.78,497.61,2,14,7.0,196000.0,1,0,0.21166608452672023,15.09,23.0,0.0,31750,80.0,41.0,2.0,0.0,0,24.996577686516083,5.415468856947296,False,False,True,False,False,0
11150,1,25.78,332.39,5,29,10.0,31000.0,2,1,0.21166608452672023,26.71,14.0,0.0,14868,77.0,33.0,0.0,0.0,0,16.83504449007529,3.668720054757016,False,True,False,False,False,0
9500,0,14.46,326.82,3,16,8.0,40000.0,0,0,0.21166608452672023,9.9,8.0,0.0,11869,80.7,15.0,1.0,0.0,1,47.331964407939765,8.164271047227926,False,False,True,False,False,0
18000,0,6.49,551.61,0,1,6.0,60000.0,0,0,0.21166608452672023,19.44,10.0,0.0,13653,42.9,33.0,0.0,0.0,0,14.329911019849419,3.997262149212868,False,False,True,True,False,0
10800,0,17.09,385.54,3,15,3.0,39000.0,1,0,0.16216216216216217,0.25,3.0,0.0,8,1.0,5.0,1.0,0.0,0,7.750855578370979,1.08145106091718,True,False,False,True,False,0
3600,0,5.32,108.42,0,0,10.0,89000.0,0,0,0.21166608452672023,2.52,5.0,0.0,2583,16.0,15.0,8.0,0.0,0,24.501026694045173,1.5824777549623545,True,False,False,True,False,0
5000,0,17.97,180.69,3,15,10.0,50000.0,2,0,0.21166608452672023,13.11,12.0,0.0,6666,46.9,18.0,2.0,0.0,0,13.415468856947296,0.5010266940451745,True,False,False,False,False,0
24000,0,5.99,730.02,0,1,10.0,135000.0,1,0,0.21166608452672023,8.94,7.0,0.0,80230,66.9,21.0,1.0,0.0,1,22.247775496235455,7.3319644079397674,True,False,False,False,False,0
15000,0,18.25,544.17,3,17,10.0,34000.0,1,0,0.21166608452672023,5.47,2.0,0.0,5061,84.3,5.0,0.0,0.0,0,14.414784394250514,2.6666666666666665,False,False,True,False,True,0
1000,0,16.2,35.26,2,13,10.0,56447.0,1,0,0.22972972972972974,25.32,7.0,0.0,339,13.6,38.0,2.0,0.0,0,17.9958932238193,5.248459958932238,True,False,False,False,False,0
19200,0,15.99,674.93,2,14,8.0,65000.0,1,0,0.21166608452672023,26.5,13.0,0.0,8996,56.2,30.0,1.0,0.0,0,16.082135523613964,1.834360027378508,True,False,False,True,False,0
3000,0,8.59,94.83,0,4,5.0,49000.0,2,0,0.16351606805293006,32.75,17.0,0.0,51111,51.8,27.0,2.0,0.0,0,20.91170431211499,2.329911019849418,True,False,False,False,False,0
29175,0,13.11,984.57,1,8,6.0,65000.0,1,0,0.21166608452672023,11.24,16.0,0.0,19741,53.5,38.0,0.0,0.0,0,19.668720054757017,5.500342231348392,False,False,True,False,False,0
21000,1,16.29,513.93,2,13,2.0,170000.0,1,0,0.21166608452672023,13.92,18.0,0.0,2635,15.3,30.0,0.0,0.0,0,17.9958932238193,6.16290212183436,False,False,True,False,False,0
12000,0,11.49,395.66,1,9,0.0,21000.0,0,0,0.2225705329153605,10.4,6.0,0.0,5291,47.2,7.0,0.0,0.0,0,14.666666666666666,1.6673511293634498,True,False,False,False,True,0
2050,0,8.59,64.8,0,4,10.0,70000.0,0,0,0.21166608452672023,7.9,16.0,0.0,10964,18.0,33.0,2.0,0.0,0,18.32991101984942,2.414784394250513,True,False,False,True,False,0
3850,0,14.49,132.51,2,13,9.0,36000.0,1,1,0.17096774193548386,26.47,7.0,0.0,1999,30.3,25.0,0.0,0.0,0,11.16495550992471,2.329911019849418,False,True,False,True,False,0
11000,0,8.18,345.62,1,5,10.0,48000.0,1,0,0.21166608452672023,10.1,10.0,0.0,12312,98.5,14.0,0.0,0.0,0,12.164271047227926,3.583846680355921,False,False,True,False,False,0
21000,0,16.59,744.43,3,15,8.0,79760.0,0,0,0.21166608452672023,31.94,19.0,0.0,46249,71.0,34.0,1.0,0.0,0,24.331279945242983,4.7501711156741955,True,False,False,False,False,0
8000,0,7.89,250.29,0,4,0.0,100000.0,2,0,0.21166608452672023,16.41,6.0,0.0,304,2.6,11.0,0.0,0.0,0,12.41615331964408,3.5017111567419574,False,False,True,False,False,0
7200,0,11.53,237.53,1,9,3.0,61400.0,2,0,0.17096774193548386,20.25,26.0,0.0,20557,43.4,28.0,0.0,0.0,0,13.500342231348391,3.5017111567419574,True,False,False,True,False,0
29000,1,17.57,729.65,3,18,4.0,130000.0,2,0,0.21166608452672023,12.5,10.0,0.0,13034,49.0,34.0,6.0,0.0,0,19.835728952772072,3.7508555783709787,True,False,False,True,False,0
1000,0,20.49,37.42,4,23,8.0,13000.0,1,0,0.2225705329153605,8.77,6.0,0.0,2676,62.2,11.0,0.0,0.0,0,11.331964407939767,3.7508555783709787,False,False,True,False,False,0
9800,0,8.18,307.92,1,5,7.0,52000.0,1,0,0.21166608452672023,34.83,7.0,0.0,9535,72.8,25.0,4.0,0.0,0,25.911019849418206,3.5017111567419574,True,False,False,False,False,0
20000,0,8.9,635.07,0,4,7.0,50000.0,1,0,0.21166608452672023,17.21,12.0,0.0,10230,35.2,26.0,0.0,0.0,0,26.16290212183436,5.582477754962355,True,False,False,False,False,0
2000,0,16.02,70.34,2,14,5.0,52000.0,2,0,0.21166608452672023,9.49,11.0,0.0,4142,25.4,35.0,2.0,0.0,0,14.329911019849419,0.9117043121149897,True,False,False,True,False,0
22000,0,7.9,688.39,0,3,2.0,75000.0,2,0,0.16351606805293006,17.65,11.0,0.0,25600,77.3,23.0,3.0,0.0,0,25.163586584531142,4.91170431211499,True,False,False,True,False,0
10000,0,10.99,327.34,1,7,10.0,30000.0,0,0,0.16351606805293006,14.24,5.0,0.0,30094,75.6,11.0,2.0,0.0,0,22.247775496235455,4.249144421629021,True,False,False,True,False,0
8000,0,16.99,285.19,3,15,8.0,39000.0,2,0,0.16351606805293006,16.15,16.0,0.0,14826,69.3,29.0,0.0,0.0,0,14.16290212183436,2.414784394250513,False,False,True,False,False,0
24000,1,19.74,632.39,5,29,10.0,88860.0,1,0,0.16216216216216217,24.83,19.0,0.0,15368,62.9,42.0,1.0,0.0,1,21.66735112936345,7.835728952772074,True,False,False,False,False,0
10625,1,18.25,271.26,3,17,9.0,43800.0,1,1,0.21166608452672023,24.9,18.0,1.0,13995,80.0,31.0,1.0,1.0,0,30.99794661190965,6.74880219028063,True,False,False,False,False,0
5000,0,12.69,167.73,2,11,2.0,83000.0,0,0,0.21166608452672023,12.25,13.0,1.0,23639,51.0,18.0,0.0,1.0,0,21.415468856947296,3.5017111567419574,False,False,True,True,False,0
16500,1,10.99,358.67,1,8,9.0,100000.0,0,0,0.21166608452672023,11.57,7.0,0.0,13505,41.8,26.0,6.0,0.0,0,17.08145106091718,3.4168377823408624,True,False,False,True,False,0
10000,0,9.99,322.63,1,7,7.0,70000.0,0,0,0.16351606805293006,29.56,10.0,0.0,13305,33.9,15.0,1.0,0.0,0,10.247775496235455,3.164955509924709,True,False,False,False,False,0
6000,0,6.89,184.97,0,2,0.0,52000.0,0,0,0.16351606805293006,9.79,17.0,0.0,12296,21.8,31.0,0.0,0.0,0,15.835728952772074,3.249828884325804,False,False,True,True,False,0
14075,1,25.69,418.84,5,25,10.0,44000.0,1,1,0.21166608452672023,22.91,6.0,0.0,3070,102.3,22.0,1.0,0.0,0,19.668720054757017,2.414784394250513,True,False,False,True,False,0
2250,0,13.98,76.88,2,12,9.0,28142.4,0,0,0.21166608452672023,18.54,9.0,1.0,4311,57.5,19.0,0.0,0.0,0,13.995893223819301,4.583162217659138,False,False,True,True,False,0
13000,1,15.99,316.07,3,16,10.0,70000.0,0,1,0.21166608452672023,21.67,10.0,0.0,5764,96.1,29.0,7.0,0.0,0,13.08145106091718,3.997262149212868,True,False,False,False,False,0
19350,1,18.84,500.25,4,21,7.0,72000.0,1,0,0.21166608452672023,35.45,11.0,0.0,25897,58.9,22.0,2.0,0.0,0,15.58384668035592,3.7508555783709787,True,False,False,True,False,0
10200,0,6.03,310.45,0,0,2.0,58000.0,0,0,0.16351606805293006,20.07,11.0,0.0,12482,32.0,23.0,0.0,0.0,0,13.415468856947296,4.331279945242985,False,False,True,False,False,0
12800,1,14.48,301.03,2,14,10.0,58000.0,1,0,0.21166608452672023,17.69,6.0,0.0,5172,57.5,21.0,0.0,0.0,0,17.749486652977414,2.9979466119096507,True,False,False,True,False,0
28000,0,6.99,864.44,0,2,1.0,106000.0,2,0,0.16351606805293006,7.95,13.0,0.0,13200,42.7,29.0,1.0,0.0,0,15.668720054757015,4.164271047227926,True,False,False,True,False,0
1800,0,11.39,59.27,1,7,10.0,67500.0,2,0,0.21166608452672023,15.09,34.0,1.0,23668,41.7,64.0,3.0,0.0,0,39.2498288843258,1.995893223819302,False,False,True,True,False,0
28000,0,11.49,923.2,1,9,6.0,100000.0,2,0,0.21166608452672023,11.84,13.0,0.0,17414,74.1,32.0,0.0,0.0,0,16.83504449007529,2.414784394250513,False,False,True,False,False,0
16000,0,9.71,514.1,1,5,10.0,50000.0,1,1,0.21166608452672023,10.39,9.0,0.0,16377,44.3,16.0,1.0,0.0,0,15.16495550992471,5.415468856947296,True,False,False,True,False,0
12000,0,5.32,361.38,0,0,7.0,68522.0,0,1,0.1796875,26.44,27.0,0.0,6947,11.7,61.0,2.0,0.0,0,21.3305954825462,2.2477754962354553,True,False,False,False,False,0
